sample_id,task,format,condition,final_estimate,threshold,lower_bound,upper_bound,bound_violation
main:orangecars:bounded:above_good:0025,orangecars,bounded,above_good,1085000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0023,orangecars,bounded,above_good,1230000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0027,orangecars,bounded,above_good,1415880,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0028,orangecars,bounded,above_good,1341375,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0030,orangecars,bounded,above_good,1350000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0029,orangecars,bounded,above_good,1450000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0031,orangecars,bounded,above_good,1411200,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0032,orangecars,bounded,above_good,1410000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0033,orangecars,bounded,above_good,1550000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0026,orangecars,bounded,above_good,1620000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0034,orangecars,bounded,above_good,817000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0035,orangecars,bounded,above_good,1480000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0036,orangecars,bounded,above_good,1385000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0038,orangecars,bounded,above_good,950000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0039,orangecars,bounded,above_good,1300000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0037,orangecars,bounded,above_good,1750000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0040,orangecars,bounded,above_good,1500000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0041,orangecars,bounded,above_good,913500,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0042,orangecars,bounded,above_good,1425000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0045,orangecars,bounded,above_good,877000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0044,orangecars,bounded,above_good,1600000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0047,orangecars,bounded,above_good,1470000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0046,orangecars,bounded,above_good,1160000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0048,orangecars,bounded,above_good,1450000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0049,orangecars,bounded,above_good,1550000,1325000.0,662500,1987500,False
main:orangecars:bounded:above_good:0043,orangecars,bounded,above_good,1289000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0000,orangecars,bounded,below_good,1200000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0002,orangecars,bounded,below_good,988000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0003,orangecars,bounded,below_good,1250000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0001,orangecars,bounded,below_good,1338000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0004,orangecars,bounded,below_good,830000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0005,orangecars,bounded,below_good,1512000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0006,orangecars,bounded,below_good,672000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0007,orangecars,bounded,below_good,1100000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0008,orangecars,bounded,below_good,1250000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0009,orangecars,bounded,below_good,1200000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0011,orangecars,bounded,below_good,1300000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0013,orangecars,bounded,below_good,1482570,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0012,orangecars,bounded,below_good,1150000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0010,orangecars,bounded,below_good,1164240,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0014,orangecars,bounded,below_good,1190700,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0017,orangecars,bounded,below_good,1325000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0015,orangecars,bounded,below_good,1250000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0018,orangecars,bounded,below_good,1344000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0016,orangecars,bounded,below_good,890000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0020,orangecars,bounded,below_good,1230000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0021,orangecars,bounded,below_good,1380000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0019,orangecars,bounded,below_good,1245000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0024,orangecars,bounded,below_good,783000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0022,orangecars,bounded,below_good,1320000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0025,orangecars,bounded,below_good,1020000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0026,orangecars,bounded,below_good,965000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0023,orangecars,bounded,below_good,1209600,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0028,orangecars,bounded,below_good,1230000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0027,orangecars,bounded,below_good,1300000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0030,orangecars,bounded,below_good,1296000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0031,orangecars,bounded,below_good,1000000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0029,orangecars,bounded,below_good,750000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0033,orangecars,bounded,below_good,1270000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0034,orangecars,bounded,below_good,1050000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0035,orangecars,bounded,below_good,1225000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0037,orangecars,bounded,below_good,1370000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0039,orangecars,bounded,below_good,1275000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0032,orangecars,bounded,below_good,1150000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0036,orangecars,bounded,below_good,1580000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0040,orangecars,bounded,below_good,1640000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0043,orangecars,bounded,below_good,850000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0044,orangecars,bounded,below_good,1050000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0045,orangecars,bounded,below_good,725000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0042,orangecars,bounded,below_good,1150000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0047,orangecars,bounded,below_good,1425000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0046,orangecars,bounded,below_good,1413720,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0048,orangecars,bounded,below_good,860000,1325000.0,662500,1987500,False
main:orangecars:bounded:below_good:0049,orangecars,bounded,below_good,1100000,1325000.0,662500,1987500,False
main:windowdays:unrestricted:baseline:0000,windowdays,unrestricted,baseline,10950000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0002,windowdays,unrestricted,baseline,6600000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0003,windowdays,unrestricted,baseline,1200000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0004,windowdays,unrestricted,baseline,1740000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0005,windowdays,unrestricted,baseline,1900000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0006,windowdays,unrestricted,baseline,45000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0008,windowdays,unrestricted,baseline,450000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0007,windowdays,unrestricted,baseline,1100000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0010,windowdays,unrestricted,baseline,1780000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0009,windowdays,unrestricted,baseline,365000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0011,windowdays,unrestricted,baseline,450000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0001,windowdays,unrestricted,baseline,950000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0012,windowdays,unrestricted,baseline,149000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0013,windowdays,unrestricted,baseline,104116,445000000.0,,,False
main:windowdays:unrestricted:baseline:0016,windowdays,unrestricted,baseline,350000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0017,windowdays,unrestricted,baseline,3125000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0015,windowdays,unrestricted,baseline,1200000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0014,windowdays,unrestricted,baseline,700000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0019,windowdays,unrestricted,baseline,560000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0018,windowdays,unrestricted,baseline,10000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0021,windowdays,unrestricted,baseline,740000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0022,windowdays,unrestricted,baseline,31835000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0020,windowdays,unrestricted,baseline,3000000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0023,windowdays,unrestricted,baseline,980000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0024,windowdays,unrestricted,baseline,1366000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0025,windowdays,unrestricted,baseline,700000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0028,windowdays,unrestricted,baseline,550000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0029,windowdays,unrestricted,baseline,440000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0030,windowdays,unrestricted,baseline,2400000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0027,windowdays,unrestricted,baseline,100000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0031,windowdays,unrestricted,baseline,1250000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0026,windowdays,unrestricted,baseline,3720000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0033,windowdays,unrestricted,baseline,397000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0032,windowdays,unrestricted,baseline,5000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0034,windowdays,unrestricted,baseline,2037500,445000000.0,,,False
main:windowdays:unrestricted:baseline:0035,windowdays,unrestricted,baseline,25000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0038,windowdays,unrestricted,baseline,2000000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0036,windowdays,unrestricted,baseline,1000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0039,windowdays,unrestricted,baseline,1710000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0037,windowdays,unrestricted,baseline,436000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0040,windowdays,unrestricted,baseline,480000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0041,windowdays,unrestricted,baseline,260000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0042,windowdays,unrestricted,baseline,1200000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0044,windowdays,unrestricted,baseline,4000000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0043,windowdays,unrestricted,baseline,1500000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0045,windowdays,unrestricted,baseline,216000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0047,windowdays,unrestricted,baseline,231250000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0046,windowdays,unrestricted,baseline,1000000000,445000000.0,,,False
main:windowdays:unrestricted:baseline:0048,windowdays,unrestricted,baseline,3398606250,445000000.0,,,False
main:windowdays:unrestricted:baseline:0049,windowdays,unrestricted,baseline,3200000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0000,windowdays,unrestricted,above_good,1400000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0002,windowdays,unrestricted,above_good,9200000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0003,windowdays,unrestricted,above_good,850000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0001,windowdays,unrestricted,above_good,443576389,445000000.0,,,False
main:windowdays:unrestricted:above_good:0004,windowdays,unrestricted,above_good,456250000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0006,windowdays,unrestricted,above_good,5400000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0007,windowdays,unrestricted,above_good,500000000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0005,windowdays,unrestricted,above_good,2500000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0008,windowdays,unrestricted,above_good,445000000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0010,windowdays,unrestricted,above_good,304000000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0011,windowdays,unrestricted,above_good,446000000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0012,windowdays,unrestricted,above_good,445000000,445000000.0,,,False
main:windowdays:unrestricted:above_good:0009,windowdays,unrestricted,above_good,507064083,445000000.0,,,False
main:windowdays:unrestricted:above_good:0015,windowdays,unrestricted,above_good,320000000,445000000.0,,,False
